mac_ip_mismatch,multiple_ips_per_mac,ttl_mean,ttl_var,abnormal_ttl_count,fragmentation_rate,syn_count,ack_count,fin_count,rst_count,incomplete_handshakes,rst_syn_ratio,avg_tcp_window,udp_burst_rate,udp_flood_indicator,icmp_flood_rate,echo_req_res_ratio,payload_entropy,header_payload_ratio,iat_mean,iat_min,iat_max,iat_std,pps,bps,burst_detection,flow_duration,total_packets,total_bytes,avg_packet_size,min_packet_size,max_packet_size,fwd_bwd_packet_ratio,one_sided_flow,unique_ports_per_sec,connection_attempt_rate,beaconing_score,out_in_byte_ratio,pct_incomplete_handshakes,src_ip,dst_ip,protocol
0,1,128,0.44505195051849455,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,1.0,13.321502111980223,1.3321502111980223,26.643004223960446,0.1,0.07506660972569192,4.5039965835415146,0,39.96450633594067,3,180,60.0,40,1500,1.0,0,1.0,0.10008881296758922,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.08027496161149228,0,0,3,3,0,0,0,0.0,64240,0,0,0,0,0,0.3315127806595355,0.019742897488974023,0.0019742897488974026,0.03948579497794805,0.009871448744487012,50.6511265916504,67163.39386052843,0,0.7107443096030648,36,47736,1326.0,40,1500,1.0,0,1.0,4.220927215970867,1,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.5414858202137558,0,0,1,1,0,0,0,0.0,64240,0,0,0,0,0,0.40361445717383615,0.12017219479883001,0.012017219479883002,0.24034438959766002,0.060086097399415006,8.321392495776701,6690.399566604468,0,2.76396048037309,23,18492,804.0,40,1500,1.0,0,1.0,0.3617996737294218,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.980726010231875,0,0,3,5,0,0,0,0.0,64240,0,0,0,0,0,0.3821705648301028,0.4169145388632377,0.041691453886323775,0.8338290777264754,0.20845726943161885,2.398573104997987,2705.5904624377295,0,4.169145388632377,10,11280,1128.0,40,1500,1.0,0,1.0,0.719571931499396,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.1909896054657092,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,0.6335454986212882,0.22117310621830366,0.022117310621830366,0.4423462124366073,0.11058655310915183,4.521345371046034,5122.684305395156,0,7.298712505204021,33,37389,1133.0,40,1500,1.0,0,1.0,0.548041863157095,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.9866412294843715,0,0,5,2,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.04607242850004951,0.004607242850004951,0.09214485700009901,0.055286914200059406,1129.4591691481046,1549617.9800711994,1,0.5312277029479078,600,823200,1372.0,40,1500,1.0,0,1.0,9.41215974290087,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.26188998141559816,0,0,1,5,0,0,0,0.0,64240,0,0,0,0,0,0.5807101417689552,0.03905142100989542,0.003905142100989542,0.07810284201979084,0.01952571050494771,25.60726278684213,11318.410151784223,0,1.8354167874650849,47,20774,442.0,40,1500,1.0,0,1.0,0.5448353784434496,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.659232533595767,0,0,4,3,0,0,0,0.0,64240,0,0,0,0,0,0.20392362891550087,0.014443356247621695,0.0014443356247621697,0.02888671249524339,0.0072216781238108475,69.23598524163414,80313.74288029561,0,0.3033104812000556,21,24360,1160.0,40,1500,1.0,0,1.0,13.187806712692218,1,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.5566089878542304,0,0,1,3,0,0,0,0.0,64240,0,0,0,0,0,0.35963179459771977,0.28949433468780417,0.028949433468780417,0.5789886693756083,0.14474716734390208,3.454299031718247,3347.2157617349812,0,2.3159546775024333,8,7752,969.0,40,1500,1.0,0,1.0,0.43178737896478087,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.3039859662195611,0,0,1,5,0,0,0,0.0,64240,0,0,0,0,0,0.2515276452132255,0.08137487982406447,0.008137487982406447,0.16274975964812893,0.04068743991203223,12.288804630643233,7729.658112674593,0,1.6274975964812894,20,12580,629.0,40,1500,1.0,0,1.0,0.6144402315321617,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.33046285719590274,0,0,1,3,0,0,0,0.0,64240,0,0,0,0,0,0.791215387906375,1.8267859702729545,0.18267859702729547,3.653571940545909,0.9133929851364773,0.547409502959223,411.1045367223765,0,9.133929851364773,5,3755,751.0,40,1500,1.0,0,1.0,0.10948190059184461,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.9556087017740038,0,0,5,4,0,0,0,0.0,64240,0,0,0,0,0,0.40947318662056437,0.045953356421096284,0.004595335642109628,0.09190671284219257,0.022976678210548142,21.761196088408454,24873.047129050865,0,1.1947872669485033,26,29718,1143.0,40,1500,1.0,0,1.0,4.184845401617011,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5086902080416691,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,0.09099868534763306,0.009099868534763305,0.18199737069526611,0.04549934267381653,30.0,1320.0,0,0.0697993019797066,3,132,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,128,0.07269607707665349,0,0,4,4,0,0,0,0.0,64240,0,0,0,0,0,0.40437074841350235,0.05145109258946832,0.005145109258946832,0.10290218517893664,0.02572554629473416,19.43593322651214,20504.909553970312,0,2.4696524442944794,48,50640,1055.0,40,1500,1.0,0,1.0,1.6196611022093452,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.9464540021868107,0,0,4,4,0,0,0,0.0,64240,0,0,0,0,0,0.4031830302059762,0.6147271425028298,0.06147271425028298,1.2294542850056596,0.3073635712514149,1.6267379961921833,409.93797504043016,0,4.917817140022638,8,2016,252.0,40,1500,1.0,0,1.0,0.8133689980960916,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.22704689778815546,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.7530824942264194,1.552615702733589,0.1552615702733589,3.105231405467178,0.7763078513667945,0.6440743825013269,138.47599223778528,0,9.315694216401534,6,1290,215.0,40,1500,1.0,0,1.0,0.32203719125066343,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.7209478386820992,0,0,5,2,0,0,0,0.0,64240,0,0,0,0,0,0.511918487472673,0.6320590173050423,0.06320590173050424,1.2641180346100847,0.31602950865252116,1.5821307387778047,2268.775479407372,0,5.688531155745381,9,12906,1434.0,40,1500,1.0,0,1.0,0.8789615215432249,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.49552030047873163,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.5422822915269065,0.054228229152690655,1.084564583053813,0.2711411457634533,10.0,440.0,0,0.01722237227741584,1,44,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,128,0.30477976324361067,0,0,10338,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.2808748053238298,0.028087480532382983,0.5617496106476596,0.1404374026619149,5178.041857182602,507448.102003895,1,1.996507615259981,10338,1013124,98.0,40,1500,1.0,1,1.0,5178.041857182602,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.46119893691060365,0,0,5,5,0,0,0,0.0,64240,0,0,0,0,0,0.30457138620528945,0.36031982615708497,0.036031982615708495,0.7206396523141699,0.18015991307854248,2.7753121738131616,1198.9348590872858,0,6.4857568708275295,18,7776,432.0,40,1500,1.0,0,1.0,0.7709200482814338,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.6070552318357341,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.1011068014030283,0.01011068014030283,0.2022136028060566,0.05055340070151415,30.0,1320.0,0,0.03541123835416164,3,132,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.022139935913154885,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.2719519030253619,0.21309784684082886,0.021309784684082886,0.4261956936816577,0.10654892342041443,4.692679981637446,4218.719303492064,0,3.8357612431349195,18,16182,899.0,40,1500,1.0,0,1.0,0.5214088868486051,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.23252002473103128,0,0,14216,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.10327320788858105,0.010327320788858105,0.2065464157771621,0.051636603944290524,7760.8733593218785,543261.1351525314,1,1.8317526059002915,14216,995120,70.0,40,1500,1.0,1,1.0,7760.8733593218785,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,128,0.0010511678167387517,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.6192894909826242,0.026668785210545394,0.0026668785210545395,0.05333757042109079,0.013334392605272697,37.497021034335646,50883.457543593475,0,0.5333757042109079,20,27140,1357.0,40,1500,1.0,0,1.0,3.7497021034335645,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6388004030740263,0,0,9427,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.15507645324501054,0.015507645324501055,0.3101529064900211,0.07753822662250527,2185.9647749397627,229526.30136867508,1,4.312512309472038,9427,989835,105.0,40,1500,1.0,1,1.0,2185.9647749397627,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,128,0.45365603769518914,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.1734740483668182,0.01734740483668182,0.3469480967336364,0.0867370241834091,20.0,880.0,0,0.050368800498009264,2,88,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5432631436120182,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,0.6923580937066296,0.09610662426909701,0.009610662426909701,0.19221324853819402,0.048053312134548505,10.40511002862837,3943.536700850152,0,4.4209047163784625,46,17434,379.0,40,1500,1.0,0,1.0,0.904792176402467,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5184738990855245,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.7054344887944357,0.12101672883318235,0.012101672883318235,0.2420334576663647,0.06050836441659117,8.263320366050117,5486.844723057277,0,5.082702610993659,42,27888,664.0,40,1500,1.0,0,1.0,0.5902371690035797,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.1466848537825466,0,0,1,5,0,0,0,0.0,64240,0,0,0,0,0,0.2514273542253332,0.04574872582516954,0.004574872582516955,0.09149745165033908,0.02287436291258477,21.858532275227454,32394.344831887083,0,1.2352155972795775,27,40014,1482.0,40,1500,1.0,0,1.0,0.8095752694528686,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.5499676802962502,0,0,4,1,0,0,0,0.0,64240,0,0,0,0,0,0.5008002561983391,0.319934514929998,0.03199345149299981,0.639869029859996,0.159967257464999,3.125639633531884,1262.758411946881,0,9.59803544789994,30,12120,404.0,40,1500,1.0,0,1.0,0.4167519511375845,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.6415802599177172,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.034678978161366114,0.0034678978161366116,0.06935795632273223,0.017339489080683057,20.0,880.0,0,0.08127659472449178,2,88,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.7586394927881547,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.5403552945784135,0.33784311420551555,0.033784311420551556,0.6756862284110311,0.16892155710275777,2.959953771298957,3030.992661810132,0,9.12176408354892,27,27648,1024.0,40,1500,1.0,0,1.0,0.21925583491103387,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.4475599752753654,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,0.22858312238021544,0.022858312238021546,0.4571662447604309,0.11429156119010772,30.0,1320.0,0,0.004618984450526234,3,132,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.4419749123111191,0,0,3,2,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.05918268468709041,0.005918268468709041,0.11836536937418082,0.0710192216245085,361.34529036739883,479866.54560790566,0,1.275788040661266,461,612208,1328.0,40,1500,1.0,0,1.0,2.351487789809537,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.45898889842191304,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.1887205814891374,0.01887205814891374,0.3774411629782748,0.22646469778696487,834.2260515889677,1199617.0621849354,0,0.822319080893436,686,986468,1438.0,40,1500,1.0,0,1.0,3.6482188844998586,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.07824940111199019,0,0,4,5,0,0,0,0.0,64240,0,0,0,0,0,1.0,11.134015265914044,1.1134015265914046,22.26803053182809,0.1,0.08981485799300323,5.388891479580193,0,33.40204579774213,3,180,60.0,40,1500,1.0,0,1.0,0.11975314399067097,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5266230017107719,0,0,4,3,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.1863157207755982,0.01863157207755982,0.3726314415511964,0.22357886493071782,308.6291962377637,446586.4469560441,0,1.7302316388389052,534,772698,1447.0,40,1500,1.0,0,1.0,2.311829185301601,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5246436039477722,0,0,3,2,0,0,0,0.0,64240,0,0,0,0,0,0.36258427518588965,0.09843407382418966,0.009843407382418966,0.19686814764837932,0.04921703691209483,10.159083751690213,11520.400974416702,0,3.2483244361982586,33,37422,1134.0,40,1500,1.0,0,1.0,0.9235530683354739,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.38922956473707293,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.6685198804496252,0.02538800856921276,0.002538800856921276,0.05077601713842552,0.01269400428460638,39.38867427406924,9335.11580295441,0,1.1170723770453614,44,10428,237.0,40,1500,1.0,0,1.0,1.7903942851849655,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.4722708399121409,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.30247773689995533,0.030247773689995535,0.6049554737999107,0.3629732842799464,923.0806641605798,1109542.958321017,0,0.7789135098543482,719,864238,1202.0,40,1500,1.0,0,1.0,5.135358354161779,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.10516041684363586,0,0,4,1,0,0,0,0.0,64240,0,0,0,0,0,0.4898497196608214,0.10394379245913458,0.010394379245913458,0.20788758491826917,0.05197189622956729,9.620584128611135,1096.7465906616694,0,2.182819641641826,21,2394,114.0,40,1500,1.0,0,1.0,1.8324922149735496,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.8371909088103257,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.531620075510431,0.15024264827335446,0.015024264827335446,0.3004852965467089,0.07512132413667723,6.655899716174998,9145.206210024448,0,3.7560662068338613,25,34350,1374.0,40,1500,1.0,0,1.0,0.5324719772939999,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.1546504965590162,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.20752931360909738,0.02075293136090974,0.41505862721819475,0.10376465680454869,30.0,1320.0,0,0.03914446588725585,3,132,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.33644354424366896,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,0.13971828311070209,0.01397182831107021,0.27943656622140417,0.06985914155535104,10.0,440.0,0,0.027317151086323956,1,44,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.44291138697053745,0,0,5,4,0,0,0,0.0,64240,0,0,0,0,0,0.32541876948337356,0.2660248053814637,0.026602480538146372,0.5320496107629274,0.13301240269073186,3.759047952562392,1695.3306266056388,0,3.724347275340492,14,6314,451.0,40,1500,1.0,0,1.0,1.34251712591514,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.6242855154983623,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.9878553710482882,0.09878553710482883,1.9757107420965765,1.185426445257946,294.2807882281864,392276.2907081725,0,0.5946701483764695,175,233275,1333.0,40,1500,1.0,0,1.0,3.3632090083221304,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.9437702882799945,0,0,5,3,0,0,0,0.0,64240,0,0,0,0,0,0.7279674109556555,0.10300460954063434,0.010300460954063435,0.20600921908126868,0.05150230477031717,9.708303390107114,2087.2852288730296,0,2.2661014098939556,22,4730,215.0,40,1500,1.0,0,1.0,2.2064325886607077,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.0381502333729451,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.34294142691882135,0.05770788734241872,0.005770788734241872,0.11541577468483744,0.02885394367120936,17.3286537777123,8958.91400307726,0,2.3083154936967487,40,20680,517.0,40,1500,1.0,0,1.0,0.8664326888856151,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6647433312933138,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.2000854101198833,0.07734524249108715,0.007734524249108716,0.1546904849821743,0.038672621245543576,12.92904343942337,3969.2163359029746,0,1.7015953348039172,22,6754,307.0,40,1500,1.0,0,1.0,1.1753675854021246,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6472113460082697,0,0,3,2,0,0,0,0.0,64240,0,0,0,0,0,0.7459885314678627,0.0914008301231695,0.009140083012316952,0.182801660246339,0.04570041506158475,10.940819669278985,5918.983441079931,0,4.570041506158475,50,27050,541.0,40,1500,1.0,0,1.0,0.6564491801567391,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.11305712582238048,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.27509285215545937,0.15253138936232485,0.015253138936232487,0.3050627787246497,0.07626569468116243,6.556027609665237,2819.0918721560515,0,6.406318353217643,42,18060,430.0,40,1500,1.0,0,1.0,0.31219179093643984,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.007455541939474064,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.5631131469842949,0.03240011489381327,0.003240011489381327,0.06480022978762653,0.016200057446906634,30.86408808355639,37962.82834277436,0,1.3608048255401572,42,51660,1230.0,40,1500,1.0,0,1.0,2.204577720254028,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.1121438972122506,0,0,1,2,0,0,0,0.0,64240,0,0,0,0,0,0.29465218616253547,0.018450274205401487,0.0018450274205401487,0.03690054841080297,0.009225137102700743,54.19973648452557,48942.36204552659,0,0.31365466149182525,17,15351,903.0,40,1500,1.0,0,1.0,3.1882197932073866,1,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.8601814581063487,0,0,2,1,0,0,0,0.0,64240,0,0,0,0,0,0.7703632344580023,0.2704925296108804,0.02704925296108804,0.5409850592217608,0.1352462648054402,3.696959769789427,898.3612240588308,0,6.762313240272009,25,6075,243.0,40,1500,1.0,0,1.0,0.29575678158315416,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.3319604255365225,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.3233498328168757,0.03233498328168757,0.6466996656337514,0.16167491640843784,10.0,440.0,0,0.0883921180757061,1,44,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.37842483456673603,0,0,2,5,0,0,0,0.0,64240,0,0,0,0,0,0.22806065916162213,0.06278706141466603,0.006278706141466603,0.12557412282933206,0.031393530707333014,15.926848262505503,6641.495725464794,0,2.197547149513311,35,14595,417.0,40,1500,1.0,0,1.0,0.9101056150003144,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6184943449812544,0,0,4,1,0,0,0,0.0,64240,0,0,0,0,0,0.7441072761644474,0.2318469227763746,0.02318469227763746,0.4636938455527492,0.1159234613881873,4.313190738203323,793.6270958294115,0,2.318469227763746,10,1840,184.0,40,1500,1.0,0,1.0,1.7252762952813292,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.7501117397021956,0,0,18077,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.210712624651338,0.0210712624651338,0.421425249302676,0.105356312325669,3708.8886857222674,259622.2080005587,1,4.873966713961838,18077,1265390,70.0,40,1500,1.0,1,1.0,3708.8886857222674,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.13243005176669975,0,0,1,4,0,0,0,0.0,64240,0,0,0,0,0,0.4584438920406461,0.20467904185906746,0.020467904185906747,0.4093580837181349,0.10233952092953373,4.885698071073412,2511.2488085317336,0,7.777803590644563,38,19532,514.0,40,1500,1.0,0,1.0,0.12857100187035295,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.9934725257957383,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,0.9,0.12701948185055204,0.012701948185055205,0.25403896370110407,0.15242337822066243,1028.0301811892998,1240832.4286954848,1,0.6517318384805546,670,808690,1207.0,40,1500,1.0,0,1.0,6.137493619040596,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.5136782118796748,0,0,4,3,0,0,0,0.0,64240,0,0,0,0,0,0.3574900471264857,0.1928543622653243,0.01928543622653243,0.3857087245306486,0.09642718113266215,5.185259945659018,2545.962633318578,0,9.642718113266215,50,24550,491.0,40,1500,1.0,0,1.0,0.41482079565272145,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6821157575697676,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,0.07130740913215335,0.007130740913215335,0.1426148182643067,0.03565370456607667,10.0,440.0,0,0.01865591026586811,1,44,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.7939104516742472,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,1.4385981459870554,0.14385981459870553,2.8771962919741108,0.7192990729935277,10.0,440.0,0,0.010985983336831727,1,44,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,128,0.6284379169811768,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.4859652002652655,0.03647988898521285,0.003647988898521285,0.0729597779704257,0.018239944492606425,27.412364122197594,26918.941567998037,0,1.495675448393727,41,40262,982.0,40,1500,1.0,0,1.0,2.0057827406486046,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5113422790777479,0,0,4,3,0,0,0,0.0,64240,0,0,0,0,0,0.20947197459880337,0.2738029246837212,0.02738029246837212,0.5476058493674424,0.1369014623418606,3.652261936774901,2034.30989878362,0,4.654649719623261,17,9469,557.0,40,1500,1.0,0,1.0,0.8593557498293884,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.2730232189555195,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.5701966245452705,0.1712477073623563,0.017124770736235632,0.3424954147247126,0.08562385368117816,5.83949423558718,4589.842469171524,0,4.966183513508333,29,22794,786.0,40,1500,1.0,0,1.0,0.40272374038532277,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.23040841457422045,0,0,3,2,0,0,0,0.0,64240,0,0,0,0,0,0.23423163616578657,0.2014487465885504,0.02014487465885504,0.4028974931771008,0.1007243732942752,4.964041806834634,1866.4797193698225,0,4.834769918125209,24,9024,376.0,40,1500,1.0,0,1.0,0.6205052258543292,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.41197467406774213,0,0,4,5,0,0,0,0.0,64240,0,0,0,0,0,1.0,9.222748127193341,0.9222748127193342,18.445496254386683,0.1,0.10842755176751413,6.505653106050848,0,36.890992508773365,4,240,60.0,40,1500,1.0,0,1.0,0.10842755176751413,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.4417888894848686,0,0,3,1,0,0,0,0.0,64240,0,0,0,0,0,0.6137099796753308,0.18242475630756938,0.018242475630756937,0.36484951261513876,0.09121237815378469,5.481712132940954,4155.137796769243,0,4.560618907689235,25,18950,758.0,40,1500,1.0,0,1.0,0.6578054559529145,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.28661179485360555,0,0,5,4,0,0,0,0.0,64240,0,0,0,0,0,0.390535844803104,0.03046473199372115,0.0030464731993721152,0.0609294639874423,0.015232365996860574,32.82484153171288,4989.375912820357,0,1.3709129397174518,45,6840,152.0,40,1500,1.0,0,1.0,3.647204614634764,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.913650340770206,0,0,5,4,0,0,0,0.0,64240,0,0,0,0,0,0.34861469854150795,0.20067884302886166,0.02006788430288617,0.4013576860577233,0.10033942151443083,4.983086332903463,3004.8010587407884,0,9.63258446538536,48,28944,603.0,40,1500,1.0,0,1.0,0.5190714930107774,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.3074583236076388,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.5977757870765461,0.16137221802504467,0.01613722180250447,0.32274443605008934,0.08068610901252234,6.196853536739526,4362.584889864626,0,6.293516502976742,39,27456,704.0,40,1500,1.0,0,1.0,0.31778736085843723,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.5305971337659694,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.1438964058449691,0.014389640584496911,0.2877928116899382,0.07194820292248455,20.0,880.0,0,0.03458373560956235,2,88,44.0,40,1500,1.0,1,20.0,10.0,0,1.0,1,1.1.1.1,2.2.2.2,TCP
0,1,64,0.5602240714712926,0,0,3,2,0,0,0,0.0,64240,0,0,0,0,0,0.4524842129621345,0.2755765260387498,0.027557652603874983,0.5511530520774996,0.1377882630193749,3.6287561004357327,2202.65495296449,0,7.7161427290849955,28,16996,607.0,40,1500,1.0,0,1.0,0.38879529647525707,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.24638712704170873,0,0,1,5,0,0,0,0.0,64240,0,0,0,0,0,0.4725663960158916,0.07925012999425207,0.007925012999425208,0.15850025998850414,0.039625064997126036,12.618275832134646,15217.640653554383,0,2.6152542898103186,33,39798,1206.0,40,1500,1.0,0,1.0,0.3823719949131711,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.3941157668540515,0,0,4,2,0,0,0,0.0,64240,0,0,0,0,0,0.793778749777674,0.028806914379804986,0.0028806914379804986,0.05761382875960997,0.014403457189902493,34.7138880206152,4929.372098927358,0,0.8354005170143446,29,4118,142.0,40,1500,1.0,0,1.0,4.788122485602097,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,64,0.3198847325247679,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.5484947648639329,0.26932987208292897,0.0269329872082929,0.5386597441658579,0.13466493604146448,3.7129190025089067,2680.7275198114307,0,3.5012883370780763,13,9386,722.0,40,1500,1.0,0,1.0,0.5712183080782933,0,1.0,0,1.1.1.1,2.2.2.2,TCP
0,1,128,0.4249550011177714,0,0,1,1,0,0,0,0.0,64240,0,0,0,0,0,0.5808009586069964,0.034714777229848004,0.0034714777229848007,0.06942955445969601,0.017357388614924002,28.806176498813684,21950.306492096028,0,1.145587648584984,33,25146,762.0,40,1500,1.0,0,1.0,0.8729144393579905,0,1.0,0,1.1.1.1,2.2.2.2,TCP
