mac_ip_mismatch,multiple_ips_per_mac,ttl_mean,ttl_var,abnormal_ttl_count,fragmentation_rate,syn_count,ack_count,fin_count,rst_count,incomplete_handshakes,rst_syn_ratio,avg_tcp_window,udp_burst_rate,udp_flood_indicator,icmp_flood_rate,echo_req_res_ratio,payload_entropy,header_payload_ratio,iat_mean,iat_min,iat_max,iat_std,pps,bps,burst_detection,flow_duration,total_packets,total_bytes,avg_packet_size,min_packet_size,max_packet_size,fwd_bwd_packet_ratio,one_sided_flow,unique_ports_per_sec,connection_attempt_rate,beaconing_score,out_in_byte_ratio,pct_incomplete_handshakes,src_ip,dst_ip,protocol,packet_count,byte_count,dst_port
0,1,64,0.6885607020007491,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,2.73616590352909,3972.912891924239,0,15.0,15,29040,1936.0,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,29040,80
0,1,64,0.7765772614238349,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.7156829406617167,0.1790579848247553,0.08952899241237765,0.26858697723713293,0.14324638785980423,5.584783057726823,2513.1523759770703,0,2.6858697723713294,15,6750,450.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,6750,80
0,1,64,0.7408923658450379,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.1385356396197547,0.35703017713914226,0.17851508856957113,0.5355452657087134,0.28562414171131384,2.8008836900368754,1865.3885375645589,0,1.428120708556569,4,2664,666.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,4,2664,80
0,1,64,1.6161772472251272,0,0,1,2,0,0,0,0.0,64240,0,0,0,0,0,0.7214418407504279,0.10659496668464057,0.05329748334232028,0.15989245002696084,0.08527597334771246,9.381305995042743,2110.793848884617,0,1.0659496668464057,10,2250,225.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,10,2250,80
0,1,64,1.7591916356000943,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.7556357295870104,0.3778178647935052,1.1334535943805157,0.3778178647935052,1.323388983401494,1609.2410038162168,0,0.0019556054641147705,1,44,44.0,40,1500,1.0,1,10.0,100.0,0.0,1.0,1.0,1.1.1.1,2.2.2.2,TCP,1,44,80
0,1,64,0.7208498532635284,0,0,4,7,0,0,0,0.0,64240,0,0,0,0,0,0.6048362400116044,4.468536817561106,2.234268408780553,6.70280522634166,3.574829454048885,0.22378689956633108,125.09687685757908,0,8.937073635122212,2,1118,559.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,2,1118,80
0,1,64,0.5848799862845608,0,0,644,644,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.45515265156232027,0.22757632578116013,0.6827289773434804,0.22757632578116013,1043.5044463858133,1489080.8449925554,1,1.2343023591907052,1288,1837976,1427.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,1288,1837976,80
0,1,128,1.1155531928028721,0,0,1,2,0,0,0,0.0,64240,0,0,0,0,0,0.5546407103450953,0.08594215721264654,0.04297107860632327,0.12891323581896982,0.06875372577011724,11.63573306085047,16115.4902892779,0,1.2031902009770516,14,19390,1385.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,14,19390,80
0,1,128,1.6791837981262538,0,0,5,10,0,0,0,0.0,64240,0,0,0,0,0,0.1364235753303376,0.7654669168337341,0.38273345841686707,1.1482003752506011,0.6123735334669873,1.306392187576682,79.6899234421776,0,8.420136085171075,11,671,61.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,11,671,80
0,1,64,0.7722423773576523,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,0.19794050476202568,0.09897025238101284,0.2969107571430385,0.09897025238101284,5.052023087453736,6309.976836229716,0,0.020084207013567147,2,88,44.0,40,1500,1.0,1,10.0,49.79036510251497,0.0,1.0,0.5,1.1.1.1,2.2.2.2,TCP,2,88,80
0,1,64,0.3149609521122372,0,0,5,9,0,0,0,0.0,64240,0,0,0,0,0,0.5030032319063285,0.04542763213039156,0.02271381606519578,0.06814144819558735,0.03634210570431325,22.013033766093862,5018.971698669401,0,0.8176973783470481,18,4104,228.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,18,4104,80
0,1,128,1.0842282222127126,0,0,5,9,0,0,0,0.0,64240,0,0,0,0,0,0.748485610373911,0.2054871975350518,0.1027435987675259,0.30823079630257766,0.16438975802804145,4.866483226184546,3854.2547151381605,0,2.054871975350518,10,7920,792.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,10,7920,80
0,1,64,1.7031505270717806,0,0,2,7,0,0,0,0.0,64240,0,0,0,0,0,0.49520975546772705,1.0275720120746135,0.5137860060373067,1.5413580181119202,0.8220576096596908,0.9731678055156961,203.3920713527805,0,7.193004084522294,7,1463,209.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,7,1463,80
0,1,128,0.21737152177597774,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.35818479221184385,0.17909239610592192,0.5372771883177658,0.17909239610592192,2.7918549914552564,2733.226036634696,0,0.0010720302363543023,1,44,44.0,40,1500,1.0,1,10.0,100.0,0.0,1.0,1.0,1.1.1.1,2.2.2.2,TCP,1,44,80
0,1,64,1.2197508765518161,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.5374550346755276,0.2687275173377638,0.8061825520132914,0.2687275173377638,1.8606207691471717,420.5002938272608,0,0.020642760079550983,1,44,44.0,40,1500,1.0,1,10.0,48.44313435540117,0.0,1.0,1.0,1.1.1.1,2.2.2.2,TCP,1,44,80
0,1,64,0.1406745081596137,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,0.4664588685638052,406.28567451907435,0,15.0,15,871,58.06666666666667,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,871,80
0,1,64,1.7752154319962958,0,0,1,0,0,1,1,1.0,64240,0,0,0,0,0,1.0,2.6874163204317925,1.3437081602158962,4.031124480647689,1.3437081602158962,0.3721046093220599,333.4057299525657,0,0.013900660193824507,1,44,44.0,40,1500,1.0,1,10.0,71.9390292300116,0.0,1.0,1.0,1.1.1.1,2.2.2.2,TCP,1,44,80
0,1,64,0.48096290521349094,0,0,1,3,0,0,0,0.0,64240,0,0,0,0,0,0.31062902817962557,0.4549423034648835,0.22747115173244176,0.6824134551973253,0.36395384277190684,2.1980809267107184,839.6669140034944,0,9.09884606929767,20,7640,382.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,7640,80
0,1,64,0.07452176334182536,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,2.425866609929061,1050.4002420992836,0,15.0,15,2598,173.2,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,2598,80
0,1,64,1.4902500158439036,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.10021669067074615,0.13293439916405014,0.06646719958202507,0.19940159874607521,0.10634751933124012,7.522507389271994,2316.932275895774,0,1.5952127899686017,12,3696,308.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,12,3696,80
0,1,64,0.4841385593576313,0,0,4,5,0,0,0,0.0,64240,0,0,0,0,0,0.28565835906285214,0.4640901747446382,0.2320450873723191,0.6961352621169573,0.3712721397957106,2.1547536543953805,480.5100649301699,0,6.961352621169573,15,3345,223.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,3345,80
0,1,64,1.5295279568108662,0,0,3,7,0,0,0,0.0,64240,0,0,0,0,0,0.19055406240415992,0.045718075608882885,0.022859037804441443,0.06857711341332433,0.03657446048710631,21.87318662655396,16186.15810364993,0,0.411462680479946,9,6660,740.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,9,6660,80
0,1,128,0.526474978578163,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.8776870772034093,0.43884353860170466,1.316530615805114,0.43884353860170466,1.139358235951609,593.6056409307882,0,0.0031652970503402308,2,88,44.0,40,1500,1.0,1,10.0,100.0,0.0,1.0,0.5,1.1.1.1,2.2.2.2,TCP,2,88,80
0,1,64,1.7414847317095614,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,9.535336943086278,4.767668471543139,14.303005414629418,4.767668471543139,0.1048730638433352,82.74484737239148,0,0.04665758178608754,3,132,44.0,40,1500,1.0,1,10.0,21.43274386968298,0.0,1.0,0.3333333333333333,1.1.1.1,2.2.2.2,TCP,3,132,80
0,1,64,1.0981031498910345,0,0,5,9,0,0,0,0.0,64240,0,0,0,0,0,0.22365953539732858,0.2520932158887198,0.1260466079443599,0.3781398238330797,0.20167457271097586,3.9667866367392643,1943.7254520022395,0,4.537677885996956,18,8820,490.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,18,8820,80
0,1,64,1.2159632606908293,0,0,2,7,0,0,0,0.0,64240,0,0,0,0,0,0.11609988641333359,0.16070929863413136,0.08035464931706568,0.24106394795119704,0.1285674389073051,6.222415308255353,6483.756751202078,0,2.5713487781461017,16,16672,1042.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,16,16672,80
0,1,64,0.3330811902072399,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.4424558956742306,0.5819604852165572,0.2909802426082786,0.8729407278248358,0.46556838817324575,1.7183297241012563,70.45151868815151,0,8.729407278248358,15,615,41.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,615,80
0,1,64,1.9130244109862997,0,0,2,6,0,0,0,0.0,64240,0,0,0,0,0,0.7651130901696885,9.034916570071088,4.517458285035544,13.552374855106631,7.227933256056871,0.1106817082642006,39.29200643379121,0,9.034916570071088,1,355,355.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,1,355,80
0,1,64,1.810487997419555,0,0,2,4,0,0,0,0.0,64240,0,0,0,0,0,0.4476649605068771,0.07865475908307629,0.03932737954153814,0.11798213862461443,0.06292380726646103,12.713788862334264,9687.907113098709,0,0.23596427724922886,3,2286,762.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,3,2286,80
0,1,64,0.8068597236383475,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.7656024571179484,0.4929310054344282,0.2464655027172141,0.7393965081516423,0.3943448043475426,2.02868147666768,2491.220853347911,0,9.365689103254136,19,23332,1228.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,19,23332,80
0,1,64,0.6817008505825051,0,0,3,7,0,0,0,0.0,64240,0,0,0,0,0,0.340323806166109,0.4462883813633623,0.22314419068168115,0.6694325720450435,0.35703070509068985,2.2407036386318397,284.5693621062436,0,5.355460576360348,12,1524,127.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,12,1524,80
0,1,64,1.549816207473337,0,0,3,3,0,0,0,0.0,64240,0,0,0,0,0,0.2669330763650264,1.1269618363384437,0.5634809181692219,1.6904427545076657,0.901569469070755,0.8873414944103616,102.04427185719159,0,2.2539236726768874,2,230,115.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,2,230,80
0,1,64,0.15777027231174734,0,0,594,594,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.9512963104922447,0.47564815524612236,1.4269444657383672,0.47564815524612236,528.414158372369,567516.8060919243,0,2.2501289588121174,1189,1276986,1074.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,1189,1276986,80
0,1,64,1.6461313765412557,0,0,1025,1025,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.30740026927212155,0.15370013463606078,0.4611004039081823,0.15370013463606078,1373.9000648059955,1471446.969407221,1,1.4921027027460507,2050,2195550,1071.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,2050,2195550,80
0,1,64,1.428235131191607,0,0,3,5,0,0,0,0.0,64240,0,0,0,0,0,0.37179850245056656,0.020983399998090208,0.010491699999045104,0.03147509999713531,0.016786719998472168,47.6567191251663,43605.89799952716,0,0.41966799996180415,20,18300,915.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,18300,80
0,1,64,0.49163285325858097,0,0,1,6,0,0,0,0.0,64240,0,0,0,0,0,0.13317593617733658,0.6652647724583232,0.3326323862291616,0.9978971586874847,0.5322118179666585,1.5031609088585056,995.0925216643308,0,5.322118179666585,8,5296,662.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,8,5296,80
0,1,64,0.5010619596739578,0,0,5,5,0,0,0,0.0,64240,0,0,0,0,0,0.3390256004663633,2.76386907853798,1.38193453926899,4.14580361780697,2.211095262830384,0.36181163853425935,138.9356691971556,0,5.52773815707596,2,768,384.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,2,768,80
0,1,64,0.9334830851741809,0,0,2,6,0,0,0,0.0,64240,0,0,0,0,0,0.23253107344358317,0.6525950898811532,0.3262975449405766,0.9788926348217298,0.5220760719049226,1.532343738875072,75.08484320487852,0,9.136331258336146,14,686,49.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,14,686,80
0,1,64,1.0871392786997065,0,0,2,7,0,0,0,0.0,64240,0,0,0,0,0,0.617434934051158,1.5605310244803812,0.7802655122401906,2.3407965367205716,1.248424819584305,0.6408075099519253,468.4302897748574,0,4.681593073441143,3,2193,731.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,3,2193,80
0,1,128,0.1911985812857424,0,0,5,7,0,0,0,0.0,64240,0,0,0,0,0,0.15114459354337367,0.021075330255243295,0.010537665127621648,0.03161299538286494,0.016860264204194637,47.44884127029097,43605.4851273974,0,0.42150660510486593,20,18380,919.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,18380,80
0,1,64,0.11035508265925253,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,0.4201237253286538,625.9843507396942,0,15.0,15,1490,99.33333333333333,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,1490,80
0,1,64,1.407070213657103,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.52596552289484,1.046390836090589,0.5231954180452945,1.5695862541358834,0.8371126688724712,0.9556658616546095,569.5768535461473,0,9.4175175248153,9,5364,596.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,9,5364,80
0,1,64,1.6161171647184067,0,0,5,6,0,0,0,0.0,64240,0,0,0,0,0,0.2726118264175216,0.21556151107367608,0.10778075553683804,0.32334226661051413,0.17244920885894088,4.639047086927374,2370.5530614198883,0,4.311230221473521,20,10220,511.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,10220,80
0,1,64,1.2512816692391833,0,0,3,3,0,0,0,0.0,64240,0,0,0,0,0,0.21105728457160294,2.704889279149677,1.3524446395748384,4.057333918724515,2.1639114233197416,0.3697008996665347,503.9023262454868,0,5.409778558299354,2,2726,1363.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,2,2726,80
0,1,128,0.5237560662655054,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.5073674894786838,3.361270751457475,1.6806353757287376,5.041906127186213,2.68901660116598,0.2975065306971751,71.40156736732202,0,3.361270751457475,1,240,240.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,1,240,80
0,1,64,0.5286094783855768,0,0,1755,1755,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.49399657479414366,0.24699828739707183,0.7409948621912155,0.24699828739707183,1186.6099799519552,1413252.4861227786,1,2.9588492085176608,3511,4181601,1191.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,3511,4181601,80
0,1,64,0.8106984263847679,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.707677869244722,0.353838934622361,1.061516803867083,0.353838934622361,1.4130723079799887,315.1151246795375,0,0.02815795931868776,3,132,44.0,40,1500,1.0,1,10.0,35.51393723821187,0.0,1.0,0.3333333333333333,1.1.1.1,2.2.2.2,TCP,3,132,80
0,1,128,0.3014820982505386,0,0,1,2,0,0,0,0.0,64240,0,0,0,0,0,0.5906312369542512,1.6110558775159667,0.8055279387579833,2.41658381627395,1.2888447020127733,0.6207109349564378,438.8426310142015,0,8.055279387579834,5,3535,707.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,5,3535,80
0,1,128,1.9024989834600694,0,0,3,5,0,0,0,0.0,64240,0,0,0,0,0,0.38670869448481204,0.24630154814048577,0.12315077407024289,0.36945232221072866,0.19704123851238864,4.06006380207411,2614.6810885357268,0,4.187126318388258,17,10948,644.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,17,10948,80
0,1,64,1.5319737809857832,0,0,2,2,0,0,0,0.0,64240,0,0,0,0,0,0.1833826950244088,0.7418953211849435,0.37094766059247175,1.1128429817774153,0.5935162569479548,1.3478990518538596,1512.3427361800304,0,7.418953211849435,10,11220,1122.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,10,11220,80
0,1,64,0.28175882466438895,0,0,4,8,0,0,0,0.0,64240,0,0,0,0,0,0.24945946780277684,0.6307373146088607,0.31536865730443037,0.9461059719132912,0.5045898516870886,1.5854460753128745,2100.716049789559,0,8.199585089915189,13,17225,1325.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,13,17225,80
0,1,64,0.9860699272824924,0,0,2156,2156,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.19865712517131767,0.09932856258565884,0.29798568775697654,0.09932856258565884,1710.8860145067542,2415771.0524835372,1,2.5203315495235623,4312,6088544,1412.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,4312,6088544,80
0,1,64,1.1373240520336323,0,0,3,6,0,0,0,0.0,64240,0,0,0,0,0,0.6426819956025853,0.20063859818961707,0.10031929909480854,0.3009578972844256,0.16051087855169366,4.984085858967836,5921.094000453789,0,3.6114947674131073,18,21384,1188.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,18,21384,80
0,1,64,0.37916651921932143,0,0,5,10,0,0,0,0.0,64240,0,0,0,0,0,0.10577782348640175,2.222462512805716,1.111231256402858,3.3336937692085735,1.7779700102445728,0.4499513464177915,423.4042169791418,0,2.222462512805716,1,941,941.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,1,941,80
0,1,64,1.1003355726603827,0,0,2,6,0,0,0,0.0,64240,0,0,0,0,0,0.7664131969297124,0.70361140366931,0.351805701834655,1.055417105503965,0.562889122935448,1.4212390458497879,1957.0461661351578,0,9.14694824770103,13,17901,1377.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,13,17901,80
0,1,128,1.8342194235400866,0,0,4,5,0,0,0,0.0,64240,0,0,0,0,0,0.18509938259237996,0.7534464825208508,0.3767232412604254,1.1301697237812762,0.6027571860166807,1.3272342803356656,549.4749920589655,0,4.520678895125105,6,2484,414.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,6,2484,80
0,1,64,0.2138321232410938,0,0,2,3,0,0,0,0.0,64240,0,0,0,0,0,0.49028788242839527,0.004123509146412725,0.0020617545732063624,0.006185263719619087,0.00329880731713018,190.0,155230.0,0,0.07834667378184178,19,15523,817.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,19,15523,80
0,1,64,1.5337307273559353,0,0,3,8,0,0,0,0.0,64240,0,0,0,0,0,0.34430233059974324,0.15711413825563833,0.07855706912781917,0.23567120738345748,0.12569131060451066,6.364799572479678,1731.2254837144726,0,1.0997989677894684,7,1904,272.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,7,1904,80
0,1,64,1.014386373077648,0,0,2,7,0,0,0,0.0,64240,0,0,0,0,0,0.3463279481240462,0.2961760536430397,0.14808802682151986,0.44426408046455956,0.2369408429144318,3.376370195023363,3339.2301228781057,0,4.738816858288636,16,15824,989.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,16,15824,80
0,1,64,0.23474140198979,0,0,1,3,0,0,0,0.0,64240,0,0,0,0,0,0.29183041585064035,0.27163474387490055,0.13581737193745028,0.40745211581235086,0.21730779509992046,3.6814141877982403,4675.396018503765,0,2.1730779509992044,8,10160,1270.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,8,10160,80
0,1,64,0.4492453681165087,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.001273655204462649,0.0006368276022313245,0.0019104828066939734,0.0006368276022313245,80.0,58880.0,0,0.009078637499885418,3,132,44.0,40,1500,1.0,1,10.0,100.0,0.0,1.0,0.3333333333333333,1.1.1.1,2.2.2.2,TCP,3,132,80
0,1,64,1.6106290468077473,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,0.9445148074438061,872.7316820780769,0,15.0,15,7392,492.8,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,7392,80
0,1,64,1.6907143833761973,0,0,1,4,0,0,0,0.0,64240,0,0,0,0,0,0.7240944745384911,0.12823724090252495,0.06411862045126247,0.1923558613537874,0.10258979272201996,7.798046752737881,4756.8085191701075,0,1.6670841317328242,13,7930,610.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,13,7930,80
0,1,128,0.6565313254587488,0,0,5,7,0,0,0,0.0,64240,0,0,0,0,0,0.17716612692764214,0.1895964178992196,0.0947982089496098,0.28439462684882943,0.15167713431937568,5.274361251548287,506.33868014863555,0,3.7919283579843923,20,1920,96.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,1920,80
0,1,64,1.7318379151047067,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,0.2447250079346208,187.2146310699849,0,15.0,15,1530,102.0,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,1530,80
0,1,64,1.8071482799812806,0,0,1,6,0,0,0,0.0,64240,0,0,0,0,0,0.2219855620489093,0.29943292785236997,0.14971646392618498,0.44914939177855495,0.23954634228189597,3.3396460675595168,657.9102753092249,0,5.09035977349029,17,3349,197.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,17,3349,80
0,1,64,0.21734224414746217,0,0,3,4,0,0,0,0.0,64240,0,0,0,0,0,0.15286330224386796,0.24497715870019718,0.12248857935009859,0.36746573805029575,0.19598172696015775,4.082013218317219,2212.4511643279325,0,4.409588856603549,18,9756,542.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,18,9756,80
0,1,64,1.148205722001285,0,0,2,6,0,0,0,0.0,64240,0,0,0,0,0,0.5401106818447616,0.2355736378419513,0.11778681892097564,0.35336045676292693,0.18845891027356104,4.244957157179489,2224.3575503620523,0,4.711472756839026,20,10480,524.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,20,10480,80
0,1,64,0.7132359108602622,0,0,5,7,0,0,0,0.0,64240,0,0,0,0,0,0.5925204704117916,2.4254797036537528,1.2127398518268764,3.638219555480629,1.9403837629230023,0.4122895765706041,509.1776270646961,0,7.276439110961258,3,3705,1235.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,3,3705,80
0,1,64,0.3882817593567549,0,0,4,9,0,0,0,0.0,64240,0,0,0,0,0,0.31278551205492316,0.2934221680917833,0.14671108404589164,0.44013325213767496,0.23473773447342663,3.4080587929102792,756.589052026082,0,3.814488185193183,13,2886,222.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,13,2886,80
0,1,64,0.5869439003586479,0,0,0,0,0,0,0,0.0,64240,0,0,0,0,0,0.1,1.0,0.5,1.5,0.01,2.224884285133459,3230.5319820137825,0,15.0,15,20328,1355.2,40,1500,1.0,1,0.1,0.0,1.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,15,20328,80
0,1,128,0.2564524927641141,0,0,2,7,0,0,0,0.0,64240,0,0,0,0,0,0.748793664863613,0.6032975127915328,0.3016487563957664,0.9049462691872991,0.4826380102332262,1.6575569744567245,2224.4414597209243,0,7.8428676662899255,13,17446,1342.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,13,17446,80
0,1,64,0.9084148400855514,0,0,2159,2159,0,0,0,0.0,64240,0,0,0,0,0,0.5,0.5327925691458558,0.2663962845729279,0.7991888537187837,0.2663962845729279,1807.3056354341347,2454321.052919555,1,2.389745218142104,4319,5865202,1358.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,4319,5865202,80
0,1,64,1.8825139376743252,0,0,3,3,0,0,0,0.0,64240,0,0,0,0,0,0.6261574731827106,0.7920495005539055,0.3960247502769528,1.1880742508308584,0.6336396004431245,1.2625473525337343,194.43229229019508,0,7.12844550498515,9,1386,154.0,40,1500,1.0,0,0.1,0.0,0.0,1.0,0.0,1.1.1.1,2.2.2.2,TCP,9,1386,80
0,1,64,0.3561617668154886,0,0,1,0,0,0,1,0.0,64240,0,0,0,0,0,1.0,0.26969342988052253,0.13484671494026126,0.4045401448207838,0.13484671494026126,3.7079138355094976,2428.683562258721,0,0.03184512566083261,1,44,44.0,40,1500,1.0,1,10.0,31.401980028294677,0.0,1.0,1.0,1.1.1.1,2.2.2.2,TCP,1,44,80
